Firebreathing,Fourth Edition,1,0.19,0.19
Firebreathing,Mirage,5,0.20,1.00
Firefly,Tempest,1,0.23,0.23
Fireslinger,Tempest,1,0.23,0.23
Fit of Rage,Weatherlight,6,0.19,1.14
Flailing Drake,Tempest,1,0.24,0.24
Flame Elemental,Mirage,4,0.25,1.00
Flame Wave,Stronghold,1,0.25,0.25
Flare,Mirage,5,0.20,1.00
Flash,Mirage,1,2.30,2.30
Fledgling Djinn,Weatherlight,8,0.20,1.60
Flesh Reaver,Urza's Saga,1,0.25,0.25
Flickering Ward,Tempest,1,2.26,2.26
Fling,Stronghold,3,0.24,0.72
Flood,Fifth Edition,1,0.21,0.21
Flood,Fourth Edition,1,0.19,0.19
Flood Plain,Mirage,1,1.88,1.88
Floodgate,Mirage,1,0.25,0.25
Flowstone Blade,Stronghold,3,0.19,0.57
Flowstone Flood,Exodus,1,0.25,0.25
Flowstone Giant,Tempest,4,0.17,0.68
Flowstone Hellion,Stronghold,3,0.23,0.69
Flowstone Mauler,Stronghold,2,0.33,0.66
Flowstone Salamander,Tempest,1,0.23,0.23
Flowstone Sculpture,Tempest,1,0.39,0.39
Flowstone Shambler,Stronghold,9,0.20,1.80
Flowstone Wyvern,Tempest,1,0.39,0.39
Fluctuator,Urza's Saga,1,7.82,7.82
Flux,Portal,2,0.35,0.70
Flux,Weatherlight,5,0.29,1.45
Fog,Fifth Edition,1,0.23,0.23
Fog,Mirage,4,0.24,0.96
Fog Bank,Urza's Saga,1,0.50,0.50
Fog Elemental,Weatherlight,5,0.19,0.95
Folk of An-Havva (A),Homelands,1,0,0.00
Folk of An-Havva (B),Homelands,1,0,0.00
Fool's Tome,Tempest,1,0.42,0.42
Foot Soldiers,Portal,3,0.23,0.69
Foratog,Mirage,2,0.25,0.50
Forbid,Exodus,1,1.75,1.75
Forbidden Crypt,Mirage,1,0.49,0.49
Forest (329),Seventh Edition,2,0,0.00
Forest (347),Urza's Saga,1,0,0.00
Forest (348),Urza's Saga,1,0,0.00
Forest (349),Urza's Saga,2,0,0.00
Forest (350),Classic Sixth Edition,1,0,0.00
Forest (350),Urza's Saga,2,0,0.00
Forest (A),Mirage,1,0,0.00
Forest (A),Portal,1,0,0.00
Forest (A),Tempest,1,0,0.00
Forest (B),Fifth Edition,1,0,0.00
Forest (B),Mirage,1,0,0.00
Forest (B),Portal,1,0,0.00
Forest (B),Tempest,1,0,0.00
Forest (C),Mirage,1,0,0.00
Forest (C),Portal,1,0,0.00
Forest (C),Tempest,1,0,0.00
Forest (D),Fifth Edition,1,0,0.00
Forest (D),Mirage,1,0,0.00
Forest (D),Portal,1,0,0.00
Forest (D),Tempest,3,0,0.00
Forsaken Wastes,Mirage,1,3.13,3.13
Fortified Area,Fourth Edition,1,0.19,0.19
Fortitude,Urza's Saga,3,0.25,0.75
Foul Imp,Stronghold,6,0.19,1.14
Foxfire,Ice Age,1,0.20,0.20
Freewind Falcon,Visions,7,0.20,1.40
Frenetic Efreet,Mirage,1,6.85,6.85
Freyalise Supplicant,Ice Age,1,0.24,0.24
Frog Tongue,Tempest,4,0.24,0.96
Frozen Shade,Fourth Edition,1,0.20,0.20
Frozen Shade,Revised Edition,1,0.23,0.23
Fruition,Portal,6,0.34,2.04
Fugitive Druid,Tempest,1,0.36,0.36
Fugue,Exodus,1,0.24,0.24
Furnace Brood,Exodus,8,0.20,1.60
Furnace of Rath,Tempest,1,5.89,5.89
Furnace Spirit,Stronghold,5,0.20,1.00
Fylamarid,Tempest,1,0.24,0.24
Gaea's Bounty,Urza's Saga,1,0.24,0.24
Gaea's Cradle,Urza's Saga,1,699.72,699.72
Gaea's Embrace,Urza's Saga,1,0.53,0.53
Gallantry,Tempest,1,0.24,0.24
Galvanic Arc,Ravnica: City of Guilds,2,0,0.00
Gamble,Urza's Saga,1,20.24,20.24
Gaseous Form,Fifth Edition,2,0.19,0.38
Gaseous Form,Tempest,4,0.20,0.80
Gerrard's Battle Cry,Tempest,1,0.48,0.48
Gerrard's Wisdom,Weatherlight,1,0.24,0.24
Get a Life,Unglued,1,0.25,0.25
Ghost Hounds,Homelands,1,0.25,0.25
Ghost Ship,The Dark,1,0.25,0.25
Ghost Town,Tempest,1,2.83,2.83
Giant Albatross (A),Homelands,1,0,0.00
Giant Albatross (B),Homelands,1,0,0.00
Giant Caterpillar,Visions,2,0.19,0.38
Giant Crab,Tempest,5,0.19,0.95
Giant Mantis,Mirage,3,0.20,0.60
Giant Octopus,Portal,3,0.25,0.75
Giant Slug,Chronicles,1,0.17,0.17
Giant Spider,Fourth Edition,1,0.20,0.20
Giant Spider,Portal,4,0.23,0.92
Giant Strength,Fourth Edition,2,0.20,0.40
Giant Strength,Tempest,5,0.20,1.00
Gibbering Hyenas,Mirage,6,0.20,1.20
Gilded Drake,Urza's Saga,1,230.00,230.00
Gliding Licid,Stronghold,1,0.23,0.23
Gloom,Fourth Edition,1,0.25,0.25
Glorious Anthem,Urza's Saga,1,1.55,1.55
Goblin Bombardment,Tempest,1,6.50,6.50
Goblin Bully,Portal,3,0.24,0.72
Goblin Cadets,Urza's Saga,1,0.30,0.30
Goblin Chirurgeon,Fallen Empires,1,0,0.00
Goblin Digging Team,Chronicles,1,0.19,0.19
Goblin Elite Infantry,Mirage,2,0.19,0.38
Goblin Kites,Fallen Empires,1,0.25,0.25
Goblin Lackey,Urza's Saga,1,12.93,12.93
Goblin Matron,Urza's Saga,1,0.60,0.60
Goblin Offensive,Urza's Saga,1,2.06,2.06
Goblin Patrol,Urza's Saga,1,0.21,0.21
Goblin Raider,Urza's Saga,3,0.20,0.60
Goblin Recruiter,Visions,1,7.12,7.12
Goblin Rock Sled,The Dark,1,0.25,0.25
Goblin Scouts,Mirage,1,0.25,0.25
Goblin Shrine,Chronicles,1,0.20,0.20
Goblin Shrine,The Dark,1,0.25,0.25
Goblin Soothsayer,Mirage,1,0.35,0.35
Goblin Spelunkers,Urza's Saga,3,0.22,0.66
Goblin Swine-Rider,Visions,5,0.20,1.00
Goblin Tinkerer,Mirage,2,0.21,0.42
Goblin Vandal,Weatherlight,1,0.21,0.21
Goblin War Buggy,Urza's Saga,1,0.22,0.22
Goblin War Drums (Ferguson),Fallen Empires,1,0,0.00
Goblin War Drums (Frazier),Fallen Empires,1,0,0.00
Goblin War Drums (Hudson),Fallen Empires,1,0,0.00
Goblins of the Flarg,Chronicles,1,0.17,0.17
Golgothian Sylex,Antiquities,1,81.50,81.50
Gorilla Berserkers (A),Alliances,2,0,0.00
Gorilla Berserkers (B),Alliances,1,0,0.00
Gorilla Shaman (A),Alliances,1,0,0.00
Gorilla Shaman (B),Alliances,2,0,0.00
Gorilla War Cry,Alliances,1,0,0.00
Gorilla Warrior,Portal,2,0.20,0.40
Gorilla Warrior,Urza's Saga,3,0.20,0.60
Gossamer Chains,Visions,3,0.22,0.66
Grafted Skullcap,Urza's Saga,1,0.49,0.49
Granger Guildmage,Mirage,5,0.19,0.95
Grapeshot Catapult,Fifth Edition,1,0.20,0.20
Grapeshot Catapult,Fourth Edition,1,0.19,0.19
Grasslands,Mirage,1,1.80,1.80
Grave Pact,Stronghold,1,20.00,20.00
Grave Servitude,Mirage,7,0.20,1.40
Gravebane Zombie,Mirage,1,0.20,0.20
Gravedigger,Portal,1,0.23,0.23
Gravedigger,Tempest,1,0.20,0.20
Gray Ogre,Fourth Edition,1,0.18,0.18
Great Whale,Urza's Saga,1,14.99,14.99
Greater Good,Urza's Saga,1,9.90,9.90
Greater Werewolf,Fifth Edition,1,0.24,0.24
Green Ward,Fourth Edition,1,0.24,0.24
Greener Pastures,Urza's Saga,1,0.48,0.48
Grim Feast,Mirage,1,8.25,8.25
Grindstone,Tempest,1,18.12,18.12
Grinning Totem,Mirage,1,0.49,0.49
Grizzly Bears,Fifth Edition,1,0.21,0.21
Grizzly Bears,Portal,5,0.23,1.15
Grollub,Exodus,3,0.21,0.63
Guerrilla Tactics (A),Alliances,3,0,0.00
Guerrilla Tactics (B),Alliances,1,0,0.00
Guided Strike,Weatherlight,5,0.20,1.00
Guma,Urza's Saga,1,0.25,0.25
Hail Storm,Alliances,1,0.23,0.23
"Hakim, Loreweaver",Mirage,1,0.86,0.86
Hall of Gemstone,Mirage,1,16.77,16.77
Hammer of Bogardan,Mirage,1,1.00,1.00
Hammerhead Shark,Stronghold,6,0.20,1.20
Hand of Death,Portal,7,0,0.00
Hand of Justice,Fallen Empires,1,1.06,1.06
Hand to Hand,Tempest,1,0.40,0.40
Handcuffs,Unglued,2,0.57,1.14
Hanna's Custody,Tempest,1,1.09,1.09
Harbinger of Night,Mirage,1,3.11,3.11
Harbor Guardian,Mirage,1,0.24,0.24
Harmattan Efreet,Mirage,3,0.23,0.69
Harrow,Tempest,1,0.44,0.44
Harvest Wurm,Weatherlight,1,0.23,0.23
Hatred,Exodus,1,27.90,27.90
Haunting Apparition,Mirage,1,0.24,0.24
Haunting Misery,Weatherlight,4,0.22,0.88
Havoc,Tempest,1,0.24,0.24
Hawkeater Moth,Urza's Saga,1,0.24,0.24
Hazerider Drake,Mirage,1,0.24,0.24
Headlong Rush,Urza's Saga,3,0.22,0.66
Heal,Ice Age,1,0.23,0.23
Healing Salve,Mirage,7,0.19,1.33
Healing Salve,Urza's Saga,4,0.20,0.80
Heart Sliver,Tempest,1,0.59,0.59
Hearth Charm,Visions,3,0.20,0.60
Heartstone,Stronghold,1,4.20,4.20
Heartwood Dryad,Tempest,5,0.20,1.00
Heartwood Giant,Tempest,1,0.40,0.40
Heartwood Treefolk,Tempest,1,0.24,0.24
Heat of Battle,Stronghold,1,0.25,0.25
Heat Ray,Urza's Saga,1,0.22,0.22
Heavy Ballista,Weatherlight,1,0.19,0.19
Helm of Possession,Tempest,1,5.00,5.00
Herald of Serra,Urza's Saga,1,3.59,3.59
Hermetic Study,Urza's Saga,2,0.24,0.48
Hermit Druid,Stronghold,1,16.38,16.38
Hero's Resolve,Tempest,2,0.20,0.40
Hesitation,Stronghold,1,0.34,0.34
Hibernation,Urza's Saga,1,0.34,0.34
Hibernation Sliver,Stronghold,1,2.39,2.39
Hidden Ancients,Urza's Saga,1,0.25,0.25
Hidden Guerrillas,Urza's Saga,1,0.25,0.25
Hidden Herd,Urza's Saga,1,0.49,0.49
Hidden Predators,Urza's Saga,1,0.46,0.46
Hidden Retreat,Stronghold,1,0.47,0.47
Hidden Spider,Urza's Saga,4,0.29,1.16
Hidden Stag,Urza's Saga,1,0.41,0.41
High Ground,Exodus,1,0.25,0.25
High Tide,Fallen Empires,1,0,0.00
Highland Giant,Portal,3,0.22,0.66
Hill Giant,Fifth Edition,1,0.20,0.20
Hill Giant,Fourth Edition,1,0.20,0.20
Hill Giant,Portal,5,0.21,1.05
Hivis of the Scale,Mirage,1,0.69,0.69
Hollow Dogs,Ninth Edition,2,0.17,0.34
Hollow Dogs,Urza's Saga,5,0.21,1.05
Homarid (Hoover),Fallen Empires,1,0,0.00
Homarid (Hudson),Fallen Empires,1,0,0.00
Homarid (Tedin),Fallen Empires,1,0,0.00
Homarid Warrior,Fifth Edition,1,0.21,0.21
Honor Guard,Stronghold,7,0.20,1.40
Hope Charm,Visions,6,0.19,1.14
Hopping Automaton,Urza's Saga,1,0.24,0.24
Horn of Greed,Stronghold,1,13.95,13.95
Horned Sliver,Tempest,1,5.70,5.70
Horned Turtle,Portal,3,0.20,0.60
Horned Turtle,Tempest,4,0.20,0.80
Hornet Cannon,Stronghold,1,0.23,0.23
Horrible Hordes,Mirage,3,0.24,0.72
Horseshoe Crab,Urza's Saga,1,0.24,0.24
Howl from Beyond,Fifth Edition,1,0.19,0.19
Howl from Beyond,Fourth Edition,1,0.19,0.19
Howl from Beyond,Revised Edition,1,0.23,0.23
Howling Fury,Portal,2,0.21,0.42
Hulking Cyclops,Visions,3,0.24,0.72
Hulking Goblin,Portal,1,0.20,0.20
Humble,Urza's Saga,1,0.25,0.25
Humility,Tempest,1,42.98,42.98
Hungry Mist,Fifth Edition,1,0.18,0.18
Hurloon Minotaur,Fifth Edition,1,0.20,0.20
Hurloon Shaman,Weatherlight,2,0.26,0.52
Hurricane,Portal,1,0.55,0.55
Hush,Urza's Saga,1,0.23,0.23
"I'm Rubber, You're Glue",Unglued,1,0.76,0.76
Icatian Infantry,Fallen Empires,1,0,0.00
Icatian Javelineers,Fallen Empires,1,0,0.00
Icatian Priest,Fallen Empires,1,0.25,0.25
Icatian Scout (Alexander),Fallen Empires,2,0,0.00
Icatian Scout (Ferguson),Fallen Empires,1,0,0.00
Icatian Scout (Foglio),Fallen Empires,1,0,0.00
Icatian Scout (Shuler),Fallen Empires,1,0,0.00
Igneous Golem,Mirage,1,0.24,0.24
Ill-Gotten Gains,Urza's Saga,1,0.71,0.71
Illicit Auction,Mirage,1,1.40,1.40
Illumination,Mirage,1,0.31,0.31
Imaginary Pet,Urza's Saga,1,0.45,0.45
Immolation,Fourth Edition,2,0.20,0.40
Imposing Visage,Fifth Edition,1,0.20,0.20
Imps' Taunt,Tempest,1,0.24,0.24
Impulse,Visions,1,0.47,0.47
Incinerate,Mirage,1,0.25,0.25
Indestructible Aura,Chronicles,1,0.18,0.18
Index,Apocalypse,2,0.21,0.42
Infantry Veteran,Visions,3,0.19,0.57
Infernal Contract,Mirage,1,0.75,0.75
Infernal Harvest,Visions,6,0.20,1.20
Infuse,Ice Age,1,0.19,0.19
Ingenious Thief,Portal,3,0.24,0.72
Initiates of the Ebon Hand,Fallen Empires,1,0,0.00
Insidious Bookworms (A),Alliances,3,0,0.00
Insidious Bookworms (B),Alliances,1,0,0.00
Insight,Tempest,1,4.07,4.07
Inspiration,Visions,3,0.21,0.63
Interdict,Tempest,1,0.28,0.28
Intrepid Hero,Urza's Saga,1,0.86,0.86
Intruder Alarm,Stronghold,1,8.37,8.37
Invasion Plans,Stronghold,1,0.57,0.57
Invulnerability,Tempest,1,0.24,0.24
Iron Tusk Elephant,Mirage,2,0.25,0.50
Ironclaw Curse,Homelands,1,0.38,0.38
Ironclaw Orcs,Fourth Edition,2,0.17,0.34
Ironroot Treefolk,Fifth Edition,1,0.19,0.19
Ironroot Treefolk,Revised Edition,1,0.22,0.22
Island (292),Champions of Kamigawa,1,0,0.00
Island (335),Urza's Saga,1,0,0.00
Island (336),Onslaught,4,0,0.00
Island (336),Urza's Saga,1,0,0.00
Island (337),Onslaught,3,0,0.00
Island (337),Urza's Saga,2,0,0.00
Island (338),Onslaught,3,0,0.00
Island (338),Urza's Saga,2,0,0.00
Island (A),Mirage,1,0,0.00
Island (A),Portal,1,0,0.00
Island (A),Tempest,1,0,0.00
Island (B),Mirage,1,0,0.00
Island (B),Portal,1,0,0.00
Island (B),Revised Edition,2,0,0.00
Island (B),Tempest,1,0,0.00
Island (C),Mirage,1,0,0.00
Island (C),Portal,1,0,0.00
Island (C),Tempest,1,0,0.00
Island (D),Mirage,1,0,0.00
Island (D),Portal,1,0,0.00
Island (D),Tempest,1,0,0.00
Ivory Charm,Mirage,3,0.19,0.57
Jabari's Influence,Mirage,1,0.97,0.97
Jackal Pup,Tempest,1,0.26,0.26
Jackalope Herd,Exodus,6,0.20,1.20
Jagged Lightning,Urza's Saga,1,0.25,0.25
Jamuraan Lion,Visions,4,0.20,0.80
Jangling Automaton,Weatherlight,4,0.21,0.84
Jet Medallion,Tempest,1,27.66,27.66
Jinxed Idol,Tempest,1,0.55,0.55
Jinxed Ring,Stronghold,1,0.50,0.50
Johtull Wurm,Ice Age,1,0.25,0.25
Jolrael's Centaur,Mirage,1,0.20,0.20
Jolt,Mirage,6,0.20,1.20
Joven,Homelands,1,0.25,0.25
Juju Bubble,Visions,3,0.25,0.75
Jump,Fourth Edition,1,0.20,0.20
Jump,Revised Edition,1,0,0.00
Jungle Lion,Portal,5,0,0.00
Jungle Patrol,Mirage,1,0,0.00
Jungle Troll,Mirage,1,0,0.00
Jungle Wurm,Mirage,7,0,0.00
Juzam Djinn,Arabian Nights,1,0,0.00
Kaervek's Hex,Mirage,2,0,0.00
Kaervek's Purge,Mirage,1,0,0.00
Kaervek's Torch,Mirage,1,0,0.00
"Karn, Silver Golem",Urza's Saga,1,0,0.00
Karoo Meerkat,Mirage,1,0,0.00
Keen-Eyed Archers,Portal,1,0,0.00
Keeper of Kookus,Visions,5,0,0.00
Keeper of the Beasts,Exodus,1,0,0.00
Keeper of the Dead,Exodus,1,0,0.00
Keeper of the Flame,Exodus,1,0,0.00
Keeper of the Light,Exodus,1,0,0.00
Keeper of the Mind,Exodus,1,0,0.00
Keepers of the Faith,Chronicles,2,0,0.00
Kezzerdrix,Tempest,1,0,0.00
Killer Whale,Exodus,2,0,0.00
Kindle,Tempest,3,0,0.00
King Cheetah,Visions,9,0,0.00
King's Assassin,Portal,1,0,0.00
Kithkin Armor,Weatherlight,6,0,0.00
Kjeldoran Escort,Alliances,1,0,0.00
Kjeldoran Guard,Ice Age,1,0,0.00
Kjeldoran Pride,Alliances,1,0,0.00
Knight Errant,Portal,4,0,0.00
Knight of Dawn,Tempest,1,0,0.00
Knight of Dusk,Tempest,1,0,0.00
Knight of the Mists,Visions,8,0,0.00
Knight of Valor,Visions,4,0,0.00
Kor Chant,Exodus,1,0,0.00
Krakilin,Tempest,1,0,0.00
Krovikan Sorcerer,Fifth Edition,1,0,0.00
Kukemssa Pirates,Mirage,1,0,0.00
Kukemssa Serpent,Mirage,4,0,0.00
Lab Rats,Stronghold,4,0,0.00
Labyrinth Minotaur,Homelands,1,0,0.00
Lancers en-Kor,Stronghold,1,0,0.00
Land Leeches,Fourth Edition,1,0,0.00
Land Leeches,The Dark,1,0,0.00
Launch,Urza's Saga,5,0,0.00
Lava Axe,Ninth Edition,4,0,0.00
Lava Axe,Portal,3,0,0.00
Lava Storm,Weatherlight,5,0,0.00
Lay Waste,Urza's Saga,1,0,0.00
Lead Golem,Mirage,1,0,0.00
Lead-Belly Chimera,Visions,1,0,0.00
Leap,Stronghold,7,0,0.00
Leeching Licid,Tempest,1,0,0.00
Leering Gargoyle,Mirage,1,0,0.00
Legacy's Allure,Tempest,1,0,0.00
Legerdemain,Tempest,1,0,0.00
Leshrac's Rite,Fifth Edition,1,0,0.00
Lifeline,Urza's Saga,1,0,0.00
Light of Day,Tempest,1,0,0.00
Lightning Blast,Tempest,1,0,0.00
Lightning Bolt,Fourth Edition,1,0,0.00
Lightning Dragon,Urza's Saga,1,0,0.00
Lightning Elemental,Tempest,1,0,0.00
Lightning Reflexes,Mirage,5,0,0.00
Lilting Refrain,Urza's Saga,1,0,0.00
Limited Resources,Exodus,1,0,0.00
Lingering Mirage,Urza's Saga,1,0,0.00
Lion's Eye Diamond,Mirage,1,0,0.00
Living Death,Tempest,1,0,0.00
Lizard Warrior,Portal,5,0,0.00
Llanowar Behemoth,Weatherlight,2,0,0.00
Llanowar Druid,Weatherlight,4,0,0.00
Lobotomy,Tempest,1,0,0.00
Locust Swarm,Mirage,1,0,0.00
Looming Shade,Eighth Edition,1,0,0.00
Looming Shade,Ninth Edition,3,0,0.00
Looming Shade,Urza's Saga,3,0,0.00
Lotus Blossom,Urza's Saga,1,0,0.00
Lotus Petal,Tempest,1,0,0.00
Lowland Basilisk,Stronghold,4,0,0.00
Lowland Giant,Tempest,4,0,0.00
Lull,Urza's Saga,1,0,0.00
Lure,Mercadian Masques,2,0,0.00
Lure of Prey,Mirage,1,0,0.00
Lurking Evil,Urza's Saga,1,0,0.00
Maddening Imp,Tempest,1,0,0.00
Mage il-Vec,Exodus,6,0,0.00
Magmasaur,Tempest,1,0,0.00
Magnetic Web,Tempest,1,0,0.00
Malignant Growth,Mirage,1,0,0.00
Mana Breach,Exodus,1,0,0.00
Mana Chains,Weatherlight,7,0,0.00
Mana Leak,Stronghold,1,0,0.00
Mana Leech,Urza's Saga,1,0,0.00
Mana Prism,Mirage,1,0,0.00
Mana Severance,Tempest,1,0,0.00
Manabond,Exodus,1,0,0.00
Manakin,Tempest,1,0,0.00
Mangara's Blessing,Mirage,1,0,0.00
Mangara's Equity,Mirage,1,0,0.00
Mangara's Tome,Mirage,1,0,0.00
Maniacal Rage,Exodus,7,0,0.00
Manta Ray,Weatherlight,7,0,0.00
Manta Riders,Tempest,4,0,0.00
Marble Diamond,Mirage,1,0,0.00
Marble Titan,Tempest,1,0,0.00
Maro,Mirage,1,0,0.00
Marsh Gas,Fourth Edition,1,0,0.00
Marsh Lurker,Tempest,5,0,0.00
Marsh Viper,Fourth Edition,2,0,0.00
Marsh Viper,The Dark,3,0,0.00
Martyrdom,Alliances,1,0,0.00
Mask of the Mimic,Stronghold,1,0,0.00
Master Decoy,Tempest,1,0,0.00
Master of Arms,Weatherlight,1,0,0.00
Matopi Golem,Visions,3,0,0.00
Mawcor,Tempest,1,0,0.00
Maze of Shadows,Tempest,1,0,0.00
Meddle,Mirage,1,0,0.00
Medicine Bag,Exodus,3,0,0.00
Meditate,Tempest,1,0,0.00
Megrim,Stronghold,1,0,0.00
Melesse Spirit,Mirage,1,0,0.00
Meltdown,Urza's Saga,1,0,0.00
Memory Crystal,Exodus,1,0,0.00
Memory Lapse,Mirage,1,0,0.00
Merfolk Looter,Exodus,8,0,0.00
Merfolk of the Pearl Trident,Fifth Edition,1,0,0.00
Merfolk of the Pearl Trident,Portal,4,0,0.00
Merfolk of the Pearl Trident,Revised Edition,3,0,0.00
Merfolk Raiders,Mirage,8,0,0.00
Merfolk Seer,Mirage,4,0,0.00
Merfolk Traders,Weatherlight,6,0,0.00
Mesa Falcon,Homelands,1,0,0.00
Mesa Pegasus,Revised Edition,1,0,0.00
Metallic Sliver,Tempest,5,0,0.00
Metrognome,Urza's Saga,1,0,0.00
Midsummer Revel,Urza's Saga,1,0,0.00
Mind Bend,Mirage,1,0,0.00
Mind Games,Stronghold,7,0,0.00
Mind Harness,Mirage,1,0,0.00
Mind Knives,Portal,5,0,0.00
Mind Maggots,Exodus,1,0,0.00
Mind Over Matter,Exodus,1,0,0.00
Mind Peel,Stronghold,1,0,0.00
Mind Rot,Eighth Edition,2,0,0.00
Mind Rot,Portal,5,0,0.00
Mindbender Spores,Mirage,1,0,0.00
Mindless Automaton,Exodus,1,0,0.00
Mindstab Thrull,Fallen Empires,1,0,0.00
Mindwarper,Stronghold,1,0,0.00
Mindwhip Sliver,Tempest,1,0,0.00
Minion of the Wastes,Tempest,1,0,0.00
Minotaur Warrior,Portal,4,0,0.00
Miraculous Recovery,Visions,1,0,0.00
Mire Shade,Mirage,1,0,0.00
Mirozel,Exodus,3,0,0.00
"Mirri, Cat Warrior",Exodus,1,0,0.00
Mirri's Guile,Tempest,1,0,0.00
Mirror Universe,Legends,1,0,0.00
Misers' Cage,Mirage,1,0,0.00
Mishra's Helix,Urza's Saga,1,0,0.00
Mist Dragon,Mirage,1,0,0.00
Mistmoon Griffin,Weatherlight,1,0,0.00
Mnemonic Sliver,Tempest,1,0,0.00
Mob Justice,Stronghold,6,0,0.00
Mobile Fort,Urza's Saga,1,0,0.00
Mobilize,Portal,3,0,0.00
Mogg Assassin,Exodus,3,0,0.00
Mogg Bombers,Stronghold,3,0,0.00
Mogg Cannon,Tempest,1,0,0.00
Mogg Conscripts,Tempest,2,0,0.00
Mogg Fanatic,Tempest,1,0,0.00
Mogg Flunkies,Stronghold,2,0,0.00
Mogg Hollows,Tempest,1,0,0.00
Mogg Infestation,Stronghold,1,0,0.00
Mogg Maniac,Stronghold,1,0,0.00
Mogg Raider,Tempest,3,0,0.00
Mogg Squad,Tempest,1,0,0.00
Mole Worms,Fifth Edition,1,0,0.00
Mongrel Pack,Tempest,1,0,0.00
Monk Idealist,Urza's Saga,2,0,0.00
Monk Realist,Urza's Saga,1,0,0.00
Mons's Goblin Raiders,Fourth Edition,1,0,0.00
Monstrous Growth,Portal,2,0,0.00
Monstrous Hound,Exodus,1,0,0.00
Moon Sprite,Portal,2,0,0.00
Morgue Thrull,Stronghold,8,0,0.00
Morphling,Urza's Saga,1,0,0.00
Mortal Wound,Visions,5,0,0.00
Mortuary,Stronghold,1,2.05,2.05
Moss Diamond,Mirage,1,0.27,0.27
Mountain (343),Urza's Saga,1,0,0.00
Mountain (344),Urza's Saga,1,0,0.00
Mountain (345),Urza's Saga,1,0,0.00
Mountain (346),Urza's Saga,1,0,0.00
Mountain (A),Mirage,1,0,0.00
Mountain (A),Portal,1,0,0.00
Mountain (A),Revised Edition,3,0,0.00
Mountain (A),Tempest,1,0,0.00
Mountain (B),Ice Age,1,0,0.00
Mountain (B),Mirage,1,0,0.00
Mountain (B),Revised Edition,3,0,0.00
Mountain (B),Tempest,1,0,0.00
Mountain (C),Ice Age,1,0,0.00
Mountain (C),Mirage,1,0,0.00
Mountain (C),Revised Edition,2,0,0.00
Mountain (C),Tempest,1,0,0.00
Mountain (D),Mirage,1,0,0.00
Mountain (D),Tempest,1,0,0.00
Mountain Goat,Fifth Edition,1,0.22,0.22
Mountain Goat,Portal,1,0.29,0.29
Mountain Valley,Mirage,1,2.18,2.18
Mounted Archers,Tempest,1,0.19,0.19
Mox Diamond,Stronghold,1,527.99,527.99
Mtenda Griffin,Mirage,1,0.25,0.25
Mtenda Herder,Mirage,4,0.20,0.80
Mtenda Lion,Mirage,6,0.20,1.20
Muck Rats,Portal,5,0.24,1.20
Mulch,Stronghold,5,0.24,1.20
Murk Dwellers,Fifth Edition,1,0.20,0.20
Muscle Sliver,Tempest,3,1.00,3.00
Mystic Denial,Portal,1,0.26,0.26
Mystic Remora,Ice Age,1,5.56,5.56
Mystic Veil,Visions,7,0.20,1.40
Mystical Tutor,Mirage,1,16.99,16.99
Nalathni Dragon,Media Promos,2,12.21,24.42
Natural Balance,Mirage,1,2.84,2.84
Natural Spring,Portal,2,0.24,0.48
Natural Spring,Tempest,1,0.19,0.19
Nature's Cloak,Portal,1,0.92,0.92
Nature's Kiss,Weatherlight,1,0.21,0.21
Nature's Lore,Fifth Edition,1,4.07,4.07
Nature's Lore,Ice Age,1,4.54,4.54
Nature's Lore,Portal,6,5.68,34.08
Nature's Revolt,Tempest,1,1.00,1.00
Nature's Ruin,Portal,1,0.81,0.81
Nausea,Exodus,10,0.24,2.40
Necratog,Weatherlight,1,0.25,0.25
Necrite,Fallen Empires,1,0,0.00
Necrologia,Exodus,3,1.00,3.00
Needle Storm,Portal,1,0.25,0.25
Needle Storm,Tempest,1,0.24,0.24
Nettletooth Djinn,Mirage,1,0.25,0.25
Neurok Stealthsuit,Fifth Dawn,1,1.06,1.06
Night Soil,Fallen Empires,1,0,0.00
No Quarter,Tempest,1,0.37,0.37
No Rest for the Wicked,Urza's Saga,1,0.84,0.84
Noble Elephant,Mirage,4,0.20,0.80
Nocturnal Raid,Mirage,1,0.24,0.24
Noetic Scales,Urza's Saga,1,5.54,5.54
Nomads en-Kor,Stronghold,4,0.25,1.00
Norritt,Ice Age,1,0.20,0.20
Noxious Toad,Portal,2,1.00,2.00
Null Brooch,Exodus,1,1.96,1.96
Null Chamber,Mirage,1,3.23,3.23
Nurturing Licid,Tempest,1,0.24,0.24
Oath of Druids,Exodus,1,3.32,3.32
Oath of Ghouls,Exodus,1,7.15,7.15
Oath of Lieges,Exodus,1,5.80,5.80
Oath of Mages,Exodus,1,0.40,0.40
Oath of Scholars,Exodus,1,0.41,0.41
Obelisk of Undoing,Fifth Edition,1,0.34,0.34
Obsianus Golem,Fourth Edition,1,0.24,0.24
Ogre Shaman,Exodus,1,0.35,0.35
Okk,Urza's Saga,1,0.37,0.37
Omen,Portal,5,0.33,1.65
Onslaught,Exodus,5,0.24,1.20
Opal Acrolith,Urza's Saga,1,0.25,0.25
Opal Archangel,Urza's Saga,1,1.18,1.18
Opal Caryatid,Urza's Saga,4,0.22,0.88
Opal Gargoyle,Urza's Saga,3,0.21,0.63
Opal Titan,Urza's Saga,1,0.40,0.40
